,Country,Counts,Year, Quantity in Millions _x,Investment_Totals,Month,Chinese Entity, Quantity in Millions _y,Share size,Transaction Party,Sector,Subsector,Region,BRI,Iso_alpha,Investment_Count
465,Saudi Arabia,42,2020,23210,42,May,Power Construction Corp,430,,ACWA,Utilities,Unspecified,Arab Middle East and North Africa,1,SAU,1
466,Laos,37,2013,480,2,October,Southern Power,300,,,Energy,Unspecified,East Asia,1,LAO,1
467,Laos,37,2013,480,2,December,Norinco,180,85%,Electricite du Laos,Energy,Hydro,East Asia,1,LAO,1
468,Laos,37,2014,900,5,September,Power Construction Corp,120,,,Energy,Hydro,East Asia,1,LAO,1
469,Laos,37,2014,900,5,November,Southern Power,170,50%,,Energy,Hydro,East Asia,1,LAO,1
470,Laos,37,2014,900,5,December,"Yunnan Provincial Overseas Investment, Dongyan",130,75%,"Lao State Fuel, Lao-China Joint Investment",Energy,Oil,East Asia,1,LAO,1
471,Laos,37,2015,4580,14,May,Sinomach,480,,Electricite du Laos,Energy,Unspecified,East Asia,1,LAO,1
472,Laos,37,2015,4580,14,August,Power Construction Corp,210,,,Energy,Hydro,East Asia,1,LAO,1
473,Laos,37,2015,4580,14,October,Power Construction Corp,720,,Mega First Corp,Energy,Hydro,East Asia,1,LAO,1
474,Laos,37,2015,4580,14,November,Power Construction Corp,270,,Electricite du Laos,Energy,Hydro,East Asia,1,LAO,1
475,Laos,37,2015,4580,14,December,Yunnan Construction Engineering,100,75%,Saysettha Development Zone,Real estate,Construction,East Asia,1,LAO,1
476,Laos,37,2015,4580,14,December,Power Construction Corp,1190,,,Energy,Hydro,East Asia,1,LAO,1
477,Laos,37,2015,4580,14,December,State Grid,240,,,Utilities,Unspecified,East Asia,1,LAO,1
478,Laos,37,2015,4580,14,December,Yunnan Energy Investment,120,,,Real estate,Construction,East Asia,1,LAO,1
479,Laos,37,2015,4580,14,December,China Railway Engineering,350,,,Transport,Rail,East Asia,1,LAO,1
480,Laos,37,2016,10820,20,September,China Railway Engineering,1580,,,Transport,Rail,East Asia,1,LAO,1
481,Laos,37,2016,10820,20,March,"Jiangsu Yongding, Sinomach",120,,Electricity du Laos,Energy,Unspecified,East Asia,1,LAO,1
482,Laos,37,2016,10820,20,March,Sinomach,2100,,Electricite du Laos,Energy,Unspecified,East Asia,1,LAO,1
483,Laos,37,2016,10820,20,April,Power Construction Corp,2030,85%,,Energy,Hydro,East Asia,1,LAO,1
484,Laos,37,2016,10820,20,October,Norinco,100,,,Utilities,Unspecified,East Asia,1,LAO,1
485,Laos,37,2016,10820,20,March,Sinomach,310,,,Energy,Hydro,East Asia,1,LAO,1
486,Laos,37,2017,11930,25,July,Hongshi,210,70%,,Real estate,Construction,East Asia,1,LAO,1
487,Laos,37,2017,11930,25,March,State Development and Investment Corp,310,,Phong Sub Thavy,Energy,Hydro,East Asia,1,LAO,1
488,Laos,37,2017,11930,25,March,Yunnan Energy Investment,160,,,Energy,Hydro,East Asia,1,LAO,1
489,Laos,37,2017,11930,25,February,Hebei Construction,140,,,Energy,Hydro,East Asia,1,LAO,1
490,Laos,37,2017,11930,25,January,Shandong Sun Paper,290,100%,,Other,Timber,East Asia,1,LAO,1
491,Laos,37,2018,19350,34,January,Shandong Sun Paper,140,,,Other,Timber,East Asia,1,LAO,1
492,Laos,37,2018,19350,34,January,Power Construction Corp,110,,,Energy,Hydro,East Asia,1,LAO,1
493,Laos,37,2018,19350,34,February,Hebei Construction,140,,,Energy,Hydro,East Asia,1,LAO,1
494,Laos,37,2018,19350,34,April,Sinomach,110,,,Health,Unspecified,East Asia,1,LAO,1
495,Laos,37,2018,19350,34,April,Yunnan Construction Engineering,1230,95%,,Transport,Autos,East Asia,1,LAO,1
496,Laos,37,2018,19350,34,April,Sinomach,600,,,Energy,Hydro,East Asia,1,LAO,1
497,Laos,37,2018,19350,34,June,Chifeng Jilong,280,90%,Minmetals,Metals,Unspecified,East Asia,1,LAO,1
498,Laos,37,2018,19350,34,July,Shandong Sun Paper,640,,,Other,Timber,East Asia,1,LAO,1
499,Laos,37,2018,19350,34,October,"China Railway Corp, China Railway Engineering",4170,70%,,Transport,Rail,East Asia,1,LAO,1
500,Laos,37,2019,19700,35,July,Sinomach,350,,,Energy,Alternative,East Asia,1,LAO,1
501,Laos,37,2020,21040,37,September,Southern Power,1200,,,Energy,Unspecified,East Asia,1,LAO,1
502,Laos,37,2020,21040,37,May,China Railway Engineering,140,,,Transport,Rail,East Asia,1,LAO,1
503,Ethiopia,37,2013,2460,1,December,"China Railway Construction, China Railway Engineering",2460,,,Transport,Rail,Sub-Saharan Africa,1,ETH,1
504,Ethiopia,37,2014,3910,6,April,China Railway Engineering,480,,,Transport,Rail,Sub-Saharan Africa,1,ETH,1
505,Ethiopia,37,2014,3910,6,July,Huajian,300,100%,,Real estate,Property,Sub-Saharan Africa,1,ETH,1
506,Ethiopia,37,2014,3910,6,July,China Communications Construction,130,,,Transport,Autos,Sub-Saharan Africa,1,ETH,1
507,Ethiopia,37,2014,3910,6,September,Sinomach,100,,,Energy,Alternative,Sub-Saharan Africa,1,ETH,1
508,Ethiopia,37,2014,3910,6,September,"Power Construction Corp, China Energy Engineering",440,75%,SUR,Energy,Hydro,Sub-Saharan Africa,1,ETH,1
509,Ethiopia,37,2015,5060,11,February,China Communications Construction,230,,,Transport,Aviation,Sub-Saharan Africa,1,ETH,1
510,Ethiopia,37,2015,5060,11,April,State Construction Engineering,270,,,Real estate,Construction,Sub-Saharan Africa,1,ETH,1
511,Ethiopia,37,2015,5060,11,August,Norinco,230,,Ethiopian Electric Power,Energy,Unspecified,Sub-Saharan Africa,1,ETH,1
512,Ethiopia,37,2015,5060,11,August,Sinoma,240,,Dangote,Real estate,Construction,Sub-Saharan Africa,1,ETH,1
513,Ethiopia,37,2015,5060,11,November,China Railway Engineering,180,,,Transport,Autos,Sub-Saharan Africa,1,ETH,1
514,Ethiopia,37,2016,8030,20,August,State Grid,540,,,Energy,Unspecified,Sub-Saharan Africa,1,ETH,1
515,Ethiopia,37,2016,8030,20,August,Sinopec,220,,,Real estate,Construction,Sub-Saharan Africa,1,ETH,1
516,Ethiopia,37,2016,8030,20,December,State Development and Investment Corp,450,,,Chemicals,Unspecified,Sub-Saharan Africa,1,ETH,1
517,Ethiopia,37,2016,8030,20,July,China Railway Construction,250,,,Other,Textiles,Sub-Saharan Africa,1,ETH,1
518,Ethiopia,37,2016,8030,20,May,China Railway Construction,100,,,Other,Industry,Sub-Saharan Africa,1,ETH,1
519,Ethiopia,37,2016,8030,20,February,State Construction Engineering,160,,,Entertainment,Unspecified,Sub-Saharan Africa,1,ETH,1
520,Ethiopia,37,2016,8030,20,March,Sinochem,250,,Tigray Rehabilitation Fund,Chemicals,Unspecified,Sub-Saharan Africa,1,ETH,1
521,Ethiopia,37,2016,8030,20,March,"China Light, Jiangxi Jianglian",650,,Ethiopian Sugar,Agriculture,Unspecified,Sub-Saharan Africa,1,ETH,1
522,Ethiopia,37,2016,8030,20,April,Jiangsu Sunshine,350,100%,,Other,Textiles,Sub-Saharan Africa,1,ETH,1
523,Ethiopia,37,2017,9130,27,October,China Railway Construction,160,,,Other,Industry,Sub-Saharan Africa,1,ETH,1
524,Ethiopia,37,2017,9130,27,March,Tebian Electric Apparatus,100,,,Energy,Unspecified,Sub-Saharan Africa,1,ETH,1
525,Ethiopia,37,2017,9130,27,January,Sinopec,110,,,Other,Industry,Sub-Saharan Africa,1,ETH,1
526,Ethiopia,37,2017,9130,27,March,Shanghai Electric,100,,Ethiopian Electric Power,Energy,Unspecified,Sub-Saharan Africa,1,ETH,1
527,Ethiopia,37,2017,9130,27,June,Sinopec,130,,,Real estate,Construction,Sub-Saharan Africa,1,ETH,1
528,Ethiopia,37,2017,9130,27,May,Dongfang Electric,260,,,Energy,Alternative,Sub-Saharan Africa,1,ETH,1
529,Ethiopia,37,2017,9130,27,January,China Railway Engineering,240,,,Other,Industry,Sub-Saharan Africa,1,ETH,1
530,Ethiopia,37,2018,10190,32,January,Wuxi No.1 Cotton Mill,220,,,Other,Textiles,Sub-Saharan Africa,1,ETH,1
531,Ethiopia,37,2018,10190,32,February,China Poly,360,,,Energy,Gas,Sub-Saharan Africa,1,ETH,1
532,Ethiopia,37,2018,10190,32,October,China Railway Construction,140,,,Other,Industry,Sub-Saharan Africa,1,ETH,1
533,Ethiopia,37,2018,10190,32,December,Sinomach,100,,,Agriculture,Unspecified,Sub-Saharan Africa,1,ETH,1
534,Ethiopia,37,2018,10190,32,December,China Railway Construction-led consortium,240,,,Transport,Autos,Sub-Saharan Africa,1,ETH,1
535,Ethiopia,37,2019,10880,36,May,Huajian,100,,,Other,Industry,Sub-Saharan Africa,1,ETH,1
536,Ethiopia,37,2019,10880,36,June,Sinopec,180,,,Transport,Autos,Sub-Saharan Africa,1,ETH,1
537,Ethiopia,37,2019,10880,36,September,China Energy Engineering,270,,,Utilities,Unspecified,Sub-Saharan Africa,1,ETH,1
538,Ethiopia,37,2019,10880,36,November,China Communications Construction,140,,,Transport,Aviation,Sub-Saharan Africa,1,ETH,1
539,Ethiopia,37,2020,11010,37,August,Chongqing Foreign Trade and Economy Corporation,130,,,Transport,Autos,Sub-Saharan Africa,1,ETH,1
540,Nigeria,33,2013,2110,3,October,Sinoma,280,,United Cement,Real estate,Construction,Sub-Saharan Africa,1,NER,1
541,Nigeria,33,2013,2110,3,December,Sinoma,540,,Dangote,Real estate,Construction,Sub-Saharan Africa,1,NER,1
542,Nigeria,33,2013,2110,3,December,"Power Construction Corp, Sinomach",1290,,,Energy,Hydro,Sub-Saharan Africa,1,NER,1
543,Nigeria,33,2014,4000,5,September,China Railway Construction,1210,,,Transport,Autos,Sub-Saharan Africa,1,NER,1
544,Nigeria,33,2014,4000,5,September,China Railway Construction,680,,,Transport,Aviation,Sub-Saharan Africa,1,NER,1
545,Nigeria,33,2015,5570,8,October,Power Construction Corp,580,,,Energy,Unspecified,Sub-Saharan Africa,1,NER,1
546,Nigeria,33,2015,5570,8,October,Sinoma,390,,Ibeto Cement,Real estate,Construction,Sub-Saharan Africa,1,NER,1
547,Nigeria,33,2015,5570,8,September,Sinoma,600,,BUA,Real estate,Construction,Sub-Saharan Africa,1,NER,1
548,Nigeria,33,2016,9630,13,December,China Railway Construction,1690,,,Transport,Rail,Sub-Saharan Africa,1,NER,1
549,Nigeria,33,2016,9630,13,October,Sinomach,410,,,Energy,Gas,Sub-Saharan Africa,1,NER,1
550,Nigeria,33,2016,9630,13,August,China Communications Construction,540,,,Transport,Autos,Sub-Saharan Africa,1,NER,1
551,Nigeria,33,2016,9630,13,July,China Railway Construction,1220,,,Transport,Rail,Sub-Saharan Africa,1,NER,1
552,Nigeria,33,2016,9630,13,November,Sinomach,200,,,Energy,Gas,Sub-Saharan Africa,1,NER,1
553,Nigeria,33,2017,13800,18,March,CNOOC,170,,,Energy,Oil,Sub-Saharan Africa,1,NER,1
554,Nigeria,33,2017,13800,18,May,CNPC,840,80%,,Energy,Gas,Sub-Saharan Africa,1,NER,1
555,Nigeria,33,2017,13800,18,December,Tidfore Heavy,200,,,Agriculture,Unspecified,Sub-Saharan Africa,1,NER,1
556,Nigeria,33,2017,13800,18,March,China Railway Construction,1470,,,Transport,Rail,Sub-Saharan Africa,1,NER,1
557,Nigeria,33,2017,13800,18,March,China Railway Construction,1490,,,Transport,Rail,Sub-Saharan Africa,1,NER,1
558,Nigeria,33,2018,22720,26,April,China Aerospace Science and Technology,550,,Nigcomsat,Technology,Telecom,Sub-Saharan Africa,1,NER,1
559,Nigeria,33,2018,22720,26,August,CNPC,290,,Brentex,Energy,Oil,Sub-Saharan Africa,1,NER,1
560,Nigeria,33,2018,22720,26,September,Shandong Ruyi,200,100%,,Other,Textiles,Sub-Saharan Africa,1,NER,1
561,Nigeria,33,2018,22720,26,November,China Communications Construction,480,,,Transport,Autos,Sub-Saharan Africa,1,NER,1
562,Nigeria,33,2018,22720,26,December,"China Energy Engineering, Power Construction Corp, Sinopec",5790,"45%, 35%, 20%",Mambilla,Energy,Hydro,Sub-Saharan Africa,1,NER,1
563,Nigeria,33,2018,22720,26,February,China Communications Construction,460,,,Transport,Shipping,Sub-Saharan Africa,1,NER,1
564,Nigeria,33,2018,22720,26,February,China National Chemical Engineering,720,,Dangote,Energy,Oil,Sub-Saharan Africa,1,NER,1
565,Nigeria,33,2018,22720,26,February,China Energy Engineering,430,,Sagamu,Energy,Gas,Sub-Saharan Africa,1,NER,1
566,Nigeria,33,2019,25270,31,November,China Railway Construction,390,10%,,Transport,Rail,Sub-Saharan Africa,1,NER,1
567,Nigeria,33,2019,25270,31,August,Sinomach,150,,Proton Energy,Energy,Gas,Sub-Saharan Africa,1,NER,1
568,Nigeria,33,2019,25270,31,May,China Railway Construction,250,100%,,Transport,Shipping,Sub-Saharan Africa,1,NER,1
569,Nigeria,33,2019,25270,31,November,China Railway Construction,1660,,,Transport,Rail,Sub-Saharan Africa,1,NER,1
570,Nigeria,33,2019,25270,31,November,Meituan Dianping-led consortium,100,,Opera,Other,Consumer,Sub-Saharan Africa,1,NER,1
571,Nigeria,33,2020,26480,33,March,China Communications Construction,220,53%,Tolaram,Transport,Shipping,Sub-Saharan Africa,1,NER,1
572,Nigeria,33,2020,26480,33,February,China Railway Construction,990,,,Transport,Rail,Sub-Saharan Africa,1,NER,1
573,Cambodia,30,2013,410,1,December,Huaneng Power,410,51%,Royal Group,Energy,Hydro,East Asia,1,KHM,1
574,Cambodia,30,2015,1160,5,December,CITIC,260,,Chip Mong Insee,Real estate,Construction,East Asia,1,KHM,1
575,Cambodia,30,2015,1160,5,July,State Construction Engineering,240,,,Real estate,Construction,East Asia,1,KHM,1
576,Cambodia,30,2015,1160,5,June,Shanghai Construction,120,,,Transport,Autos,East Asia,1,KHM,1
577,Cambodia,30,2015,1160,5,May,China Communications Construction,130,,,Transport,Autos,East Asia,1,KHM,1
578,Cambodia,30,2016,1860,9,October,Sinomach,120,,,Energy,Unspecified,East Asia,1,KHM,1
579,Cambodia,30,2016,1860,9,June,Anhui Conch,120,,Battambang Cement,Real estate,Construction,East Asia,1,KHM,1
580,Cambodia,30,2016,1860,9,April,Guangdong Heng Fu,360,100%,,Agriculture,Unspecified,East Asia,1,KHM,1
581,Cambodia,30,2016,1860,9,March,Sinomach,100,,,Energy,Unspecified,East Asia,1,KHM,1
582,Cambodia,30,2017,3030,14,December,Hengtong Group,200,,Inner Renewable Energy,Energy,Alternative,East Asia,1,KHM,1
583,Cambodia,30,2017,3030,14,June,State Construction Engineering,130,,,Real estate,Construction,East Asia,1,KHM,1
584,Cambodia,30,2017,3030,14,April,State Construction Engineering,160,,,Entertainment,Unspecified,East Asia,1,KHM,1
585,Cambodia,30,2017,3030,14,April,Sino Great Wall,560,,Cambodia Petrochemical,Energy,Oil,East Asia,1,KHM,1
586,Cambodia,30,2017,3030,14,May,Sino Great Wall,120,,,Real estate,Construction,East Asia,1,KHM,1
587,Cambodia,30,2018,6130,18,March,Kunming Iron,500,100%,,Transport,Aviation,East Asia,1,KHM,1
588,Cambodia,30,2018,6130,18,April,Sino Great Wall,300,,,Transport,Autos,East Asia,1,KHM,1
589,Cambodia,30,2018,6130,18,May,China Communications Construction,220,,,Transport,Autos,East Asia,1,KHM,1
590,Cambodia,30,2018,6130,18,December,China Communications Construction,2080,,,Transport,Autos,East Asia,1,KHM,1
591,Cambodia,30,2019,10430,25,January,Shanghai Construction,260,,,Transport,Autos,East Asia,1,KHM,1
592,Cambodia,30,2019,10430,25,March,China Communications Construction,1950,,,Transport,Autos,East Asia,1,KHM,1
593,Cambodia,30,2019,10430,25,June,CITIC,320,,,Agriculture,Unspecified,East Asia,1,KHM,1
594,Cambodia,30,2019,10430,25,June,State Construction Engineering,200,,,Tourism,Unspecified,East Asia,1,KHM,1
595,Cambodia,30,2019,10430,25,October,"China Energy Engineering, Sinomach",190,50%,"MAN, Wartsila",Energy,Unspecified,East Asia,1,KHM,1
596,Cambodia,30,2019,10430,25,November,China Railway Construction,190,,,Tourism,Unspecified,East Asia,1,KHM,1
597,Cambodia,30,2019,10430,25,December,Huadian,1190,,,Energy,Coal,East Asia,1,KHM,1
598,Cambodia,30,2020,12010,30,April,China Railway Construction,160,,,Entertainment,Unspecified,East Asia,1,KHM,1
599,Cambodia,30,2020,12010,30,September,Power Construction Corp,150,,Royal Progress,Real estate,Construction,East Asia,1,KHM,1
600,Cambodia,30,2020,12010,30,November,Minmetals-led Unit,410,,,Transport,Aviation,East Asia,1,KHM,1
601,Cambodia,30,2020,12010,30,November,Sinosteel,670,,Cambodian Royal,Energy,Coal,East Asia,1,KHM,1
602,Cambodia,30,2020,12010,30,March,China Communications Construction,190,,,Transport,Autos,East Asia,1,KHM,1
603,Kenya,29,2013,290,1,November,Sinomach,290,,,Health,Unspecified,Sub-Saharan Africa,1,KEN,1
604,Kenya,29,2015,830,4,August,Sinoma,290,,Dangote,Real estate,Construction,Sub-Saharan Africa,1,KEN,1
605,Kenya,29,2015,830,4,May,Power Construction Corp,130,,Aperture Green Power,Energy,Alternative,Sub-Saharan Africa,1,KEN,1
606,Kenya,29,2015,830,4,May,CITIC,120,80%,International Finance Corporation,Real estate,Property,Sub-Saharan Africa,1,KEN,1
607,Kenya,29,2016,2810,13,December,Power Construction Corp,200,,,Transport,Autos,Sub-Saharan Africa,1,KEN,1
608,Kenya,29,2016,2810,13,October,Jiangxi International Economic and Technical Cooperation,130,,,Energy,Alternative,Sub-Saharan Africa,1,KEN,1
609,Kenya,29,2016,2810,13,October,Jiangxi International Economic and Technical Cooperation,140,,,Energy,Alternative,Sub-Saharan Africa,1,KEN,1
610,Kenya,29,2016,2810,13,August,State Grid,720,,,Energy,Unspecified,Sub-Saharan Africa,1,KEN,1
611,Kenya,29,2016,2810,13,July,Fujian Construction Engineering,160,,,Transport,Autos,Sub-Saharan Africa,1,KEN,1
612,Kenya,29,2016,2810,13,August,Fujian Construction Engineering,100,100%,,Real estate,Construction,Sub-Saharan Africa,1,KEN,1
613,Kenya,29,2016,2810,13,January,"Norinco, Shandong Taikai Group",120,,,Energy,Unspecified,Sub-Saharan Africa,1,KEN,1
614,Kenya,29,2016,2810,13,May,Sinomach,190,,,Energy,Unspecified,Sub-Saharan Africa,1,KEN,1
615,Kenya,29,2016,2810,13,February,Sinomach,220,,Kipeto,Energy,Alternative,Sub-Saharan Africa,1,KEN,1
616,Kenya,29,2017,5680,18,February,"AVIC, Jiangxi Water",310,39%,Two Rivers,Real estate,Property,Sub-Saharan Africa,1,KEN,1
617,Kenya,29,2017,5680,18,March,"Henan International Cooperation, China City Construction",170,,,Transport,Autos,Sub-Saharan Africa,1,KEN,1
618,Kenya,29,2017,5680,18,July,Sinomach,130,,,Energy,Unspecified,Sub-Saharan Africa,1,KEN,1
619,Kenya,29,2017,5680,18,July,Guangdong New South,1900,,,Other,Industry,Sub-Saharan Africa,1,KEN,1
620,Kenya,29,2017,5680,18,November,China Energy Engineering,360,,,Energy,Hydro,Sub-Saharan Africa,1,KEN,1
621,Kenya,29,2018,7110,24,August,China Railway Construction,300,,,Transport,Autos,Sub-Saharan Africa,1,KEN,1
622,Kenya,29,2018,7110,24,May,Tebian Electric Apparatus,130,,,Energy,Gas,Sub-Saharan Africa,1,KEN,1
623,Kenya,29,2018,7110,24,February,"Power Construction Corp, State Grid",270,,,Energy,Unspecified,Sub-Saharan Africa,1,KEN,1
624,Kenya,29,2018,7110,24,February,"Power Construction Corp, State Grid",100,,,Energy,Alternative,Sub-Saharan Africa,1,KEN,1
625,Kenya,29,2018,7110,24,August,"AVIC, Shanghai Construction",230,,,Energy,Hydro,Sub-Saharan Africa,1,KEN,1
626,Kenya,29,2018,7110,24,September,China Communications Construction,400,,,Energy,Oil,Sub-Saharan Africa,1,KEN,1
627,Kenya,29,2019,8400,29,August,Power Construction Corp,150,,,Energy,Hydro,Sub-Saharan Africa,1,KEN,1
628,Kenya,29,2019,8400,29,December,China Communications Construction,170,,,Transport,Autos,Sub-Saharan Africa,1,KEN,1
629,Kenya,29,2019,8400,29,July,"SDIC, China Gansu International Corp for Economic and Technical Cooperation",210,,,Real estate,Construction,Sub-Saharan Africa,1,KEN,1
630,Kenya,29,2019,8400,29,April,China Communications Construction,590,,,Transport,Autos,Sub-Saharan Africa,1,KEN,1
631,Kenya,29,2019,8400,29,April,Huawei,170,100%,,Technology,Telecom,Sub-Saharan Africa,1,KEN,1
632,Zambia,28,2014,210,2,May,Sinomach,100,,,Agriculture,Unspecified,Sub-Saharan Africa,1,ZMB,1
633,Zambia,28,2014,210,2,October,Sinomach,110,,,Agriculture,Unspecified,Sub-Saharan Africa,1,ZMB,1
634,Zambia,28,2015,3630,8,August,Sinoma,140,,Dangote,Real estate,Construction,Sub-Saharan Africa,1,ZMB,1
635,Zambia,28,2015,3630,8,September,China Henan International Cooperation,280,,,Transport,Autos,Sub-Saharan Africa,1,ZMB,1
636,Zambia,28,2015,3630,8,October,Sinoma,500,100%,,Real estate,Construction,Sub-Saharan Africa,1,ZMB,1
637,Zambia,28,2015,3630,8,December,Power Construction Corp,170,,,Energy,Unspecified,Sub-Saharan Africa,1,ZMB,1
638,Zambia,28,2015,3630,8,December,Sinohydro,2010,,Zesco,Energy,Hydro,Sub-Saharan Africa,1,ZMB,1
639,Zambia,28,2015,3630,8,October,AVIC,320,,,Real estate,Construction,Sub-Saharan Africa,1,ZMB,1
640,Zambia,28,2016,4330,12,January,State Construction Engineering,200,,,Transport,Autos,Sub-Saharan Africa,1,ZMB,1
641,Zambia,28,2016,4330,12,April,China Railway Engineering,220,,,Energy,Unspecified,Sub-Saharan Africa,1,ZMB,1
642,Zambia,28,2016,4330,12,December,China Railway Engineering,110,,,Transport,Autos,Sub-Saharan Africa,1,ZMB,1
643,Zambia,28,2016,4330,12,December,Shandong Dejian,170,,,Agriculture,Unspecified,Sub-Saharan Africa,1,ZMB,1
644,Zambia,28,2017,6570,16,November,China Railway Engineering,390,,,Agriculture,Unspecified,Sub-Saharan Africa,1,ZMB,1
645,Zambia,28,2017,6570,16,September,Jiangxi International Economic and Technical Cooperation,1200,,,Transport,Autos,Sub-Saharan Africa,1,ZMB,1
646,Zambia,28,2017,6570,16,August,AVIC,400,,,Transport,Aviation,Sub-Saharan Africa,1,ZMB,1
647,Zambia,28,2017,6570,16,January,China Nonferrous,250,,,Real estate,Construction,Sub-Saharan Africa,1,ZMB,1
648,Zambia,28,2018,8270,23,December,China National Building Material,230,,,Real estate,Construction,Sub-Saharan Africa,1,ZMB,1
649,Zambia,28,2018,8270,23,December,China National Building Material,250,51%,Central African Cement,Real estate,Construction,Sub-Saharan Africa,1,ZMB,1
650,Zambia,28,2018,8270,23,November,Jiangxi investors,300,100%,,Other,Unspecified,Sub-Saharan Africa,1,ZMB,1
651,Zambia,28,2018,8270,23,December,State Construction Engineering,210,,,Tourism,Unspecified,Sub-Saharan Africa,1,ZMB,1
652,Zambia,28,2018,8270,23,May,Sinomach,200,,,Transport,Autos,Sub-Saharan Africa,1,ZMB,1
653,Zambia,28,2018,8270,23,April,China Nonferrous,240,,,Transport,Autos,Sub-Saharan Africa,1,ZMB,1
654,Zambia,28,2018,8270,23,October,StarTimes,270,60%,ZNBC,Entertainment,Unspecified,Sub-Saharan Africa,1,ZMB,1
655,Zambia,28,2019,8720,24,August,Sinomach,450,,,Utilities,Unspecified,Sub-Saharan Africa,1,ZMB,1
656,Zambia,28,2020,10370,28,January,Sun Share Investments,140,100%,,Real estate,Property,Sub-Saharan Africa,1,ZMB,1
657,Zambia,28,2020,10370,28,March,China Railway Construction,830,,,Transport,Rail,Sub-Saharan Africa,1,ZMB,1
658,Zambia,28,2020,10370,28,May,Anhui Zhongding,130,,,Health,Unspecified,Sub-Saharan Africa,1,ZMB,1
659,Zambia,28,2020,10370,28,May,Power Construction Corp,550,,Zesco,Energy,Alternative,Sub-Saharan Africa,1,ZMB,1
660,Vietnam,27,2013,870,1,October,"Harbin Electric, China Energy Engineering",870,,CLP,Energy,Coal,East Asia,1,VNM,1
661,Vietnam,27,2014,1080,2,November,Texhong Textile,210,,,Other,Industry,East Asia,1,VNM,1
662,Vietnam,27,2015,4600,6,July,China Energy Engineering,1310,70%,JAKS Resources,Energy,Coal,East Asia,1,VNM,1
663,Vietnam,27,2015,4600,6,July,"Southern Power, State Power Investment",1760,"55%, 40%",Vinacomin,Energy,Coal,East Asia,1,VNM,1
664,Vietnam,27,2015,4600,6,November,China Railway Engineering,260,,,Transport,Rail,East Asia,1,VNM,1
665,Vietnam,27,2015,4600,6,December,Sailun Tire,190,,,Transport,Autos,East Asia,1,VNM,1
666,Vietnam,27,2017,6100,11,November,Guizhou Tyre,250,100%,,Transport,Autos,East Asia,1,VNM,1
667,Vietnam,27,2017,6100,11,January,Trina Solar,100,100%,,Energy,Alternative,East Asia,1,VNM,1
668,Vietnam,27,2017,6100,11,January,Minmetals,230,,,Real estate,Construction,East Asia,1,VNM,1
669,Vietnam,27,2017,6100,11,July,State Construction Engineering,110,,,Real estate,Construction,East Asia,1,VNM,1
670,Vietnam,27,2017,6100,11,July,Huadian,810,,Janakuasa,Energy,Coal,East Asia,1,VNM,1
671,Vietnam,27,2018,7110,15,June,Power Construction Corp,390,,"B Grimm, Xuan Cau",Energy,Alternative,East Asia,1,VNM,1
672,Vietnam,27,2018,7110,15,January,Minmetals,100,,Hoa Phat Company,Metals,Steel,East Asia,1,VNM,1
673,Vietnam,27,2018,7110,15,January,China Tianying,160,,,Energy,Alternative,East Asia,1,VNM,1
674,Vietnam,27,2018,7110,15,December,Shenzhen Huafu,360,,,Other,Textiles,East Asia,1,VNM,1
675,Vietnam,27,2019,8460,20,January,GoerTek,260,100%,,Technology,Unspecified,East Asia,1,VNM,1
676,Vietnam,27,2019,8460,20,January,China Poly,110,,Marubeni,Other,Timber,East Asia,1,VNM,1
677,Vietnam,27,2019,8460,20,January,Shanxi Construction Investment,520,,,Energy,Alternative,East Asia,1,VNM,1
678,Vietnam,27,2019,8460,20,February,"Minmetals, China Tianying",290,,,Energy,Alternative,East Asia,1,VNM,1
679,Vietnam,27,2019,8460,20,April,China New Hope,170,,,Agriculture,Unspecified,East Asia,1,VNM,1
680,Vietnam,27,2020,12630,27,December,"Power Construction Corp, Minmetals",460,,,Energy,Alternative,East Asia,1,VNM,1
681,Vietnam,27,2020,12630,27,November,JA Solar,320,100%,,Energy,Alternative,East Asia,1,VNM,1
682,Vietnam,27,2020,12630,27,October,Global Logistics Properties,750,50%,SEA Logistics Partners,Logistics,Unspecified,East Asia,1,VNM,1
683,Vietnam,27,2020,12630,27,September,Power Construction Corp,180,,BCG,Energy,Alternative,East Asia,1,VNM,1
684,Vietnam,27,2020,12630,27,May,China Energy Engineering,1400,,ACWA and Taekwang,Energy,Coal,East Asia,1,VNM,1
685,Vietnam,27,2020,12630,27,March,Power Construction Corp,310,,,Energy,Alternative,East Asia,1,VNM,1
686,Vietnam,27,2020,12630,27,January,China Energy Engineering,750,,,Energy,Coal,East Asia,1,VNM,1
687,Thailand,27,2014,1000,2,June,China Mobile,880,18%,True Corp,Technology,Telecom,East Asia,1,THA,1
688,Thailand,27,2014,1000,2,December,Sinomach,120,,Win Win Net,Technology,Telecom,East Asia,1,THA,1
689,Thailand,27,2015,2430,8,February,Qingdao Sentury,400,,,Transport,Autos,East Asia,1,THA,1
690,Thailand,27,2015,2430,8,May,Trina Solar,160,100%,,Energy,Alternative,East Asia,1,THA,1
691,Thailand,27,2015,2430,8,May,Sinopec,220,,IRPC,Chemicals,Unspecified,East Asia,1,THA,1
692,Thailand,27,2015,2430,8,July,China Western Power Industrial,180,,Sermsappaisal,Energy,Alternative,East Asia,1,THA,1
